Geo_FIPS,city,fipsstatecode,cbsa10,cbsaname10,year,overall_score,hc_score,dl_score,lag_overall,lag_hc,lag_dl,pntv_blk,pfb_blk_percent,pfb_nonblk,pntv_nwnb,ntv_blk,fb_blk,fb_nonblk,pop,nhwht,nhblk,hisp,asian,ppov,hinc,pnhwht,land_area_sqmiles,pop_density,cbsa_pntv_blk,bw_isolation,fbw_isolation,nbbw_isolation,fbbw_isolation,nbfbw_isolation
24510210200,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.2300732712991612,0.3051637071013507,0.1549828354969717,-0.0827478414526223,-0.0300638839944605,-0.1354317989107842,0.4836363636363636,0.0433057851239669,0.0251239669421487,0.0899173553719008,1463,131,46,3025,1122,1585,92,73,32.7006327006327,32000.0,0.3709090909090909,0.9007563,3744.6311,0.602356259156238,-0.307234962438968,0.0242966618532959,-0.308682005629581,-0.0082106687281007,0.0336518118963908
24510271503,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.3525797596398162,0.3970019705890245,0.308157548690608,0.1741586809771293,0.289633874433816,0.0586834875204427,0.0347624565469293,0.0057937427578215,0.0845886442641946,0.0463499420625724,30,5,40,863,739,35,19,47,5.44611819235226,71848.0,0.8563151796060255,0.28523568,3001.027,0.602356259156238,-1.82965678177256,-0.105541112027843,-1.805740729206,-0.0791596191787931,-0.0346762110159506
24510060400,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,1.078080927184474,1.5434975915400972,0.6126642628288509,-0.0005495589083705059,0.1067490273228,-0.107848145139541,0.6099092812281927,0.0376831821353803,0.0446615491974877,0.0223307745987438,874,54,58,1433,408,928,23,46,17.8120617110799,51932.0,0.2847173761339846,0.16623127,7116.5912,0.602356259156238,-0.334228231638049,0.0215641056763276,-0.338257225373795,-0.0275667851035275,0.047238222717143
24510250204,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.4491636223787024,-0.546323687124055,-0.3520035576333499,-0.1738451247527832,-0.2189271303769677,-0.1287631191285988,0.9254396829328708,0.0,0.0143671042853604,0.0383948476591528,3736,0,58,4037,88,3736,204,0,59.5739410453307,14520.0,0.0217983651226158,0.3327166,12397.939,0.602356259156238,0.614514499646967,0.277775957906001,0.619009382915332,0.0278600730498016,0.280673169435392
24510070400,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.6046299351737,1.2531934668218454,-0.0439335964744453,0.1827144535729157,0.2986544556474982,0.0667744514983332,0.8207357859531773,0.0361204013377926,0.062876254180602,0.0361204013377926,1227,54,85,1495,75,1281,22,117,44.6153846153846,19034.0,0.0501672240802675,0.12624962,9829.7326,0.602356259156238,0.751918293410942,0.206371355689062,0.753727833066996,0.10112476397389,0.14876421865563
24510230200,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.2514277280783615,0.3924554312943798,0.1104000248623432,0.2169519667392702,0.3934312754306119,0.0404726580479284,0.1334256694367497,0.0,0.0710987996306555,0.0687903970452446,289,0,106,2166,1622,289,106,87,7.84405824330672,105511.0,0.7488457987072945,0.08401467,25852.626,0.602356259156238,-1.92524455605191,-0.169667648212473,-1.86634010163816,-0.0933735022239941,-0.082062146188584
24510240100,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.2495006085884504,0.3615488503595687,0.1374523668173322,0.3189471839870188,0.1552633091735979,0.4826310588004396,0.0300873503720478,0.0006470397929472663,0.0462633451957295,0.0485279844710449,93,2,61,3091,2806,93,102,73,4.72339048851504,119353.0,0.9077968295050146,0.72682113,3713.4309,0.602356259156238,-2.11849462638241,-0.132248446115039,-2.07858956433657,-0.0863009054343973,-0.053579712199316
24510020100,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.2282577644238727,-0.1646444082510031,-0.2918711205967423,0.1039756141052618,0.1865194109813929,0.0214318172291308,0.0660628662759723,0.0,0.1358550879062333,0.151305274374001,124,0,346,1877,1331,124,267,58,8.41768779968034,88553.0,0.7091102823654768,0.06738834,27957.358,0.602356259156238,-1.71455064448578,-0.0986866253421843,-1.6888123229557,-0.0788356717060046,-0.0284394662011005
24510260604,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.3295296077332462,-0.1977208696013098,-0.4613383458651826,0.2531647370575338,0.0042453106032644,0.5020841635118031,0.7066202090592334,0.0,0.0982578397212543,0.137979094076655,1014,0,190,1435,185,1014,152,84,47.445766270119,22027.0,0.1289198606271777,0.19446885,7533.34,0.602356259156238,-1.26680941181984,0.123451456225227,-1.24724142027147,-0.0745724858416519,0.179836743279123
24510120202,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.9021185768622332,1.1408404992715806,0.6633966544528855,0.4045713956381009,0.5839436625487734,0.2251991287274285,0.0988391376451078,0.0160862354892205,0.2054726368159204,0.202653399668325,596,97,1006,6030,3188,685,379,1447,35.2678571428571,36552.0,0.5286898839137645,0.37937821,16405.792,0.602356259156238,-1.60642801406695,-0.0510245900542221,-1.57904703881301,-0.0805485221477036,0.0182275149245706
24510272007,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.3428647932229816,-0.5850917657077493,-0.1006378207382137,-0.0674594236050993,-0.4520573721190081,0.3171385249088094,0.4098573281452659,0.043450064850843,0.1301340250756593,0.0737137916126243,1896,201,495,4626,1698,2097,469,216,21.5321359013201,40455.0,0.3670557717250324,0.31041032,14068.476,0.602356259156238,-0.690657549571766,-0.0654731856290078,-0.714551238786364,-0.0196359509320256,-0.0507572309396997
24510272005,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.3131759660041415,-0.5113891594475486,-0.1149627725607345,-0.2446931081399526,-0.464228106117093,-0.0251581101628122,0.0973837209302325,0.0,0.129360465116279,0.0191860465116279,335,0,60,3440,3016,298,50,60,18.4395090590298,60250.0,0.8767441860465116,0.35819625,9572.9644,0.602356259156238,-1.17966073371166,-0.115672850249353,-1.17286047003851,-0.0619969488141625,-0.0601660708023544
24510230300,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.0329536137259807,0.3269777099250009,-0.2610704824730394,0.0616865663107837,0.1636704989808231,-0.0402973663592556,0.0436447166921898,0.0,0.0474732006125574,0.0467075038284839,57,0,41,1306,1164,57,43,31,7.58039816232772,103889.0,0.891271056661562,0.50598883,2245.1088,0.602356259156238,-0.633461584903495,-0.109863708143769,-0.613914666794831,-0.0675818651321394,-0.0492604982195439
24510260302,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.1020104963148298,-0.1891560574972035,-0.0148649351324561,-0.0583757156918165,0.029198864626231,-0.1459502960098641,0.8871435107518683,0.0224187890803721,0.0089980173859996,0.0329418941589141,5817,147,42,6557,304,5964,159,0,30.1514456172556,31097.0,0.0463626658532865,0.34625682,17599.654,0.602356259156238,0.808013705980595,0.334797749378359,0.808669231405446,0.248579138065799,0.187090153091067
24510080200,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.0799531241807255,-0.3744053259063566,0.2144990775449055,-0.1929433874097355,-0.108547283673408,-0.2773394911460629,0.9551656920077972,0.0084470435347628,0.0,0.0,1470,13,0,1539,56,1483,0,0,24.1715399610136,28958.0,0.0363872644574398,0.33245405,4767.5762,0.602356259156238,0.623812497511976,0.173312381448493,0.629061897521903,0.0139947666949434,0.176312011638207
24510080301,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.346333052577462,-0.2619992817468107,-0.4306668234081133,-0.3041530824500423,-0.3900891123529818,-0.2182170525471027,0.942528735632184,0.014519056261343,0.0151240169388989,0.0193587416817906,1558,24,25,1653,13,1581,43,10,27.0168855534709,38553.0,0.0078644888082274,0.10370975,20094.543,0.602356259156238,0.92338727983449,0.346605769571535,0.925693565373652,0.207631023502283,0.245513316572681
24510010500,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.2966839763980662,3.493395463446958e-05,-0.5934028867507669,0.1042537679940725,0.1274029787731994,0.0811045572149456,0.0426401869158878,0.0,0.0607476635514018,0.0665887850467289,73,0,64,1712,1462,73,105,40,8.84272997032641,92000.0,0.8539719626168224,0.05994043,28761.888,0.602356259156238,-1.80582818242653,-0.132326309914816,-1.76320489608502,-0.0881909402114438,-0.0519584127970567
24510070100,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.2640722662859148,-0.1359974213281829,-0.3921471112436467,-0.3794518601500159,-0.3791028040900169,-0.3798009162100148,0.8812737971616477,0.0259605399792315,0.0314987885081343,0.1000346140533056,2546,75,111,2889,46,2447,317,0,38.7677397023191,33750.0,0.0159224645205953,0.11221403,26351.428,0.602356259156238,0.194584890936818,0.171104006395657,0.214992837580452,-0.0117728939397994,0.190447135305472
24510250203,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.0415188885662078,-0.0444549504216769,0.1274927275540926,-0.1661599094101929,-0.2000487430979455,-0.1322710757224402,0.7750257997936016,0.0,0.1150670794633643,0.0433436532507739,1502,0,211,1938,198,1499,145,59,21.0010319917441,38009.0,0.1021671826625387,0.35650358,5660.5322,0.602356259156238,-0.297068438772577,0.0124143280099921,-0.290901431502703,-0.0412076063227222,0.0489685780694541
24510070300,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.0876671191788155,-0.0560702509545216,0.2314044893121528,0.0416409320685995,0.2247321870911629,-0.1414503229539637,0.7785310734463277,0.0011299435028248,0.1242937853107344,0.0802259887005649,689,1,148,885,32,690,145,0,39.6610169491525,28566.0,0.0361581920903954,0.08829732,11801.038,0.602356259156238,0.298970014162154,0.0889185875810515,0.30754433707941,2.348651489847e-05,0.0957941186041441
24510080600,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.1531134659414124,-0.024199254527684,-0.2820276773551408,-0.0451580639326221,-0.027426011700678,-0.0628901161645661,0.9371381306865176,0.0,0.0,0.0095119933829611,2266,0,0,2418,129,2266,0,0,27.0617488603398,34881.0,0.053349875930521,0.12989095,19008.253,0.602356259156238,0.888951084353917,0.0518498817453148,0.892645782645742,0.0942097864358241,-0.0417473981785854
24510271900,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.0030247188748733,-0.1967571853038592,0.1907077475541125,0.0849678455824507,-0.2199069006262318,0.3898425917911333,0.6692422731804586,0.0653040877367896,0.0122133599202392,0.0152043868394815,2685,262,7,4012,983,2947,0,35,21.3019250253293,52200.0,0.2450149551345962,0.54015192,6985.0719,0.602356259156238,-0.147655904439996,-0.0390891409955401,-0.176706964576084,0.0360609184614932,-0.0829709974144937
24510080400,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.3868939725997379,-0.4172086221586391,-0.3565793230408366,-0.1518335991213595,-0.1851073976282352,-0.1185598006144839,0.7883031301482701,0.0123558484349258,0.0741350906095551,0.0107084019769357,957,15,90,1214,139,972,90,0,44.8105436573311,23472.0,0.114497528830313,0.09690238,16139.955,0.602356259156238,0.888648692157385,0.40520614898216,0.891113111775585,0.188830602184919,0.34084189482946
24510120201,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.3073894347543104,0.6414350827715154,-0.0266562132628946,0.2753315106070225,0.4635237254086433,0.0871392958054017,0.1722054380664652,0.0075528700906344,0.093655589123867,0.0825780463242698,342,15,106,1986,1343,357,61,104,16.9184290030211,73625.0,0.676233635448137,0.13437051,15129.808,0.602356259156238,-0.723212351545087,0.0511011242999518,-0.727894627411787,-0.0377107008515214,0.0852692860685355
24510272004,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.3354881517886605,-0.3079111961416742,-0.3630651074356468,-0.0353156472282825,-0.3513950490410301,0.280763754584465,0.1464182629231173,0.0,0.1361847284177381,0.0532668590921018,558,0,212,3811,2841,555,83,287,13.3035948569929,38125.0,0.7454736289687746,0.27371748,13839.087,0.602356259156238,-1.60234723220987,-0.168850189201149,-1.56214730640307,-0.0826854137896158,-0.0914914779203475
24510272006,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.257304554704821,-0.578585176438987,0.0639760670293449,0.0775934963001043,-0.3708943862525667,0.5260813788527754,0.4568744662681469,0.0190720182180472,0.0967833760318815,0.0799886137204668,1605,67,18,3513,1654,1672,122,0,21.1247502141022,30304.0,0.470822658696271,0.28458394,12467.323,0.602356259156238,-0.537330318231277,-0.0556943378329973,-0.56793343704262,-0.0020206574721584,-0.0585948831530734
24510280500,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.130980179208427,-0.1961243698825482,0.4580847282994023,0.52949720337853,,0.5880070118150802,0.8839167035888348,0.0031014621178555,0.0031014621178555,0.0168365086397873,1995,7,7,2257,217,1995,22,7,62.828947368421,15000.0,0.0961453256535223,0.35603987,9967.9847,0.602356259156238,-0.0122716670106198,0.123270299155784,-0.0200772655264265,0.0148052082785413,0.12148893119485
24510260403,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.5722937040671963,-0.5874092301817796,-0.5571781779526129,-0.2528663800611278,-0.400191588420509,-0.1055411717017465,0.883695652173913,0.0320652173913043,0.0,0.017391304347826,1626,59,0,1840,123,1685,0,0,31.5760869565217,31657.0,0.0668478260869565,0.65227986,2414.6078,0.602356259156238,0.317654340659571,0.276338465514334,0.303510529764237,0.183625704501054,0.166344944676374
24510150600,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,0.1001362666763862,0.0077042488418213,0.192568284510951,-0.01813959234677,0.0941126146270152,-0.1303917993205552,0.942505133470226,0.0061601642710472,0.0,0.0092402464065708,2754,18,0,2922,123,2772,0,0,31.3483915126626,26782.0,0.042094455852156,0.3702855,9214.5115,0.602356259156238,0.953112922506666,0.602491010065511,0.95294936298869,0.641071784649975,-0.0662615432644198
24510080800,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.0462450359012508,0.1505647580641902,-0.243054829866692,0.0338545389868421,0.1910528244318891,-0.1233437464582047,0.8973829201101928,0.0158402203856749,0.0075757575757575,0.0606060606060606,1303,23,22,1452,64,1326,54,0,35.8126721763085,33750.0,0.0440771349862259,0.12643032,10132.064,0.602356259156238,0.86759944464348,0.391758790090377,0.87034530950431,0.195732625722082,0.318157170948071
24510160500,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.306657171466664,-0.5265661661624425,-0.0867481767708857,-0.1788470938647928,-0.1554793499304886,-0.202214837799097,0.9563517915309446,0.0436482084690553,0.0,0.0,4404,201,0,4605,0,4605,0,0,24.2112182296231,36333.0,0.0,0.39947637,10626.411,0.602356259156238,0.950797608310269,0.517996751091817,0.950963732066392,0.54408181365658,0.0251173533180213
24510090100,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.0230689417486315,0.0757660583213962,-0.1219039418186592,0.0310679459394117,0.1352189707405715,-0.073083078861748,0.8131624352970175,0.0246487552378604,0.0138033029332018,0.0414099087996056,3299,100,48,4057,493,3399,101,10,23.9510489510489,44904.0,0.1215183633226522,0.25409461,16729.989,0.602356259156238,-0.13548993402277,0.0400475176239331,-0.142771612408949,0.0105596395456968,0.033901299861389
24510260402,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.332535771629749,-0.5636326849799551,-0.101438858279543,-0.2454500065854219,-0.2294445806316493,-0.2614554325391945,0.804268089363121,0.1057019006335445,0.0350116705568522,0.0406802267422474,2412,317,41,2999,107,2729,0,0,20.0066688896299,42231.0,0.0356785595198399,0.52246304,5068.3011,0.602356259156238,0.253207746269623,0.171925899707671,0.244457981197656,0.152842798817638,0.0502557419281094
24510260700,Baltimore,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area",2015,-0.1409417879381409,-0.1531109627998174,-0.1287726130764644,-0.023645767079504,-0.2464270463531055,0.1991355121940973,0.0234113712374581,0.0,0.3600891861761427,0.3073206986250464,63,0,1159,2691,1100,60,1161,75,21.0899589399029,56818.0,0.4087699739873653,0.29333611,7704.4726,0.602356259156238,-1.62623152809246,0.135239601347759,-1.59573168658058,-0.0620491732225523,0.184114514434082
25025010405,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.3013761619785685,0.3879864562695883,0.2147658676875486,0.1623423560966446,0.4404555561868625,-0.1157708439935733,0.0782765992435454,0.0190758098996875,0.1789179411281039,0.185002466699556,476,116,940,6081,3789,506,727,806,44.8702830188679,19267.0,0.6230883078441046,0.14042613,39323.165,0.170418794566327,-0.27591511688101,-0.180692446490435,-0.188811632107933,-0.14511302375285,-0.0694591006372447
25025010404,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.128328611781013,0.4656369199253741,-0.2089796963633479,0.1870023567948472,0.3616925868232237,0.0123121267664706,0.040903778730035,0.0116867939228671,0.2547721075185041,0.1891312816517335,210,60,971,5134,3056,254,468,1184,58.9842247018084,22930.0,0.5952473704713673,0.05282997,110107.95,0.170418794566327,-0.372030996608124,-0.170312839470282,-0.265256598557078,-0.172844381019963,-0.0397315226152177
25025010801,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.1427816695936553,0.4560053987152586,-0.170442059527948,0.9163438861200004,0.9490202041102762,0.8836675681297244,0.0062421972534332,0.0140449438202247,0.1888264669163545,0.0558676654182272,20,45,277,3204,2708,65,201,181,6.08604407135362,112893.0,0.8451935081148564,0.0493844,56353.83,0.170418794566327,-0.542355692812867,-0.43984066361566,-0.410441533881485,-0.19702246524658,-0.261153172027905
25025010702,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,1.4472644180070424,1.3833828491801703,1.5111459868339143,0.5651287151343154,0.74758538168115,0.3826720485874807,0.0108233475067645,0.0115964437572477,0.1124855044453034,0.0742172400463857,28,30,99,2587,2258,44,131,114,6.65014456836018,132115.0,0.872825666795516,0.11582332,20721.216,0.170418794566327,-0.507912337175082,-0.392907739564899,-0.376009190506467,-0.197520380131309,-0.21930012823809
25025010204,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.0782423245972769,0.0919701891465466,-0.2484548383411004,0.2389818386739379,0.2116533960732588,0.266310281274617,0.0140131186642814,0.0020870602265951,0.3053070960047704,0.2230172927847346,47,7,678,3354,1970,54,320,921,41.2213740458015,36500.0,0.5873583780560525,0.09834254,32264.776,0.170418794566327,-0.503826281042363,-0.146144444232465,-0.370540846497412,-0.198690709939586,-0.0013815433231012
25025010802,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.1463885203535208,0.4316587083895276,-0.1388816676824859,0.5918556550389419,0.6541647482885182,0.5295465617893655,0.0101233786776336,0.0031635558367605,0.1641885479278709,0.0847832964251819,32,10,327,3161,2573,30,319,197,6.52898067954697,127188.0,0.8139829167984814,0.06002615,50961.125,0.170418794566327,-0.532249099449399,-0.370596506514858,-0.402611057249465,-0.195533242604374,-0.201393564039768
25025010104,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.4145781840983773,0.5008696424730054,0.3282867257237492,0.1956272513122305,0.3118948252561277,0.0793596773683332,0.0188100592925782,0.0036802289920261,0.2259251686771621,0.2371703128194643,92,18,733,4891,3144,110,547,841,23.5130434782609,58409.0,0.6428133306072378,0.10785919,44539.553,0.170418794566327,-0.517543865992958,-0.214227064974895,-0.38194803808263,-0.200169383374763,-0.0601547795705994
25025000703,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.0798312703143761,-0.2356653631536032,0.0760028225248509,0.1299338389798268,0.2278200082544454,0.0320476697052082,0.0441329179646936,0.0083073727933541,0.3795430944963655,0.1651090342679127,85,16,614,1926,932,101,236,615,40.6284454244763,32778.0,0.4839044652128764,0.06873391,40605.867,0.170418794566327,-0.380552654310459,-0.0059419668909281,-0.260529938075802,-0.168790756046055,0.106958196710084
25025000504,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.0434204412482335,0.076517223957269,-0.1633581064537362,-0.0869205085537901,0.145160742909489,-0.3190017600170693,0.0229265003371544,0.0008990784445942908,0.2247696111485727,0.1494717914138008,102,4,511,4449,3150,74,402,570,25.1542152159013,44065.0,0.708024275118004,0.12864423,38750.282,0.170418794566327,-0.464188711347677,-0.23002889680208,-0.357413300615463,-0.176723362123097,-0.0910583271063221
25025000704,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.0371019172201988,0.1181760617242303,-0.192379896164628,0.0167360710353276,0.0385220377999799,-0.0050498957293246,0.0772588389349629,0.0154954168485377,0.4039720646006111,0.1986032300305543,354,71,1556,4582,2169,223,588,1339,26.6477520733304,60039.0,0.4733740724574422,0.09257997,51857.872,0.170418794566327,-0.367551687295625,0.0063062696462187,-0.264980324938261,-0.153926122913753,0.110479681451253
25025010103,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.225103779770259,-0.0029521769573896,0.4531597364979078,0.0537569772037489,0.2209282677288699,-0.1134143133213722,0.0331179321486268,0.005654281098546,0.2614431879375337,0.2633279483037157,123,21,835,3714,1946,118,473,981,37.0588235294118,31218.0,0.5239633817985999,0.10541825,43341.642,0.170418794566327,-0.443132135145371,-0.145991659497223,-0.33191541771127,-0.180579225574019,-0.012619228681936
25025000803,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,0.0988464801714967,0.4100308208501657,-0.2123378605071722,0.1573149382160557,0.0909859846268252,0.2236438918052863,0.0636087581908262,0.0247722550743167,0.2708965958126897,0.1762825635288477,398,155,1190,6257,3571,526,670,1233,31.063122923588,67647.0,0.5707207927121624,0.44718006,14723.375,0.170418794566327,-0.396308182946247,-0.0623750843108328,-0.299280760154416,-0.16866908993425,0.0556772003261232
25025980300,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.2111776722245051,-0.1454090060167633,-0.2769463384322468,-0.0904560958250386,-0.1100120839953946,-0.0709001076546826,0.2958904109589041,0.0136986301369863,0.0986301369863013,0.2602739726027397,108,5,51,365,135,108,87,28,77.4336283185841,,0.3698630136986301,0.80154271,421.68682,0.170418794566327,0.589123263274257,0.430809298913754,0.554583559441568,0.404200014752038,0.21624934208346
25025120201,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.0458509583750508,0.0174176864106664,-0.1091196031607682,0.0737668409550054,0.0706158836059027,0.0769177983041081,0.0608948901244373,0.03839025681758,0.1755361397934869,0.3105639396346306,230,145,790,3777,2035,318,1249,65,14.7736298649722,62917.0,0.5387873974053482,0.27778816,12379.937,0.170418794566327,-0.248141548141608,-0.155189991290362,-0.206997622242868,-0.0615252804913691,-0.11570732005162
25025120104,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.0679162359741302,0.2586212602791765,-0.394453732227437,0.0883302797240402,0.1058108073063236,0.0708497521417569,0.0742509769865392,0.0330004342162396,0.1441597915762049,0.1715154146765089,171,76,231,2303,1579,227,356,54,17.3686495874946,86824.0,0.6856274424663482,0.11208392,18691.352,0.170418794566327,-0.327661401305379,-0.275086478576722,-0.253578651187401,-0.118318414866151,-0.183983991006271
25025110607,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.1772596757398756,-0.2873981085424127,-0.0671212429373385,-0.1541189206252702,-0.3134134793227971,0.0051756380722567,0.0416666666666666,0.0181240657698056,0.1382660687593423,0.1466741405082212,223,97,229,5352,4332,145,607,196,5.25365951473832,103438.0,0.8094170403587444,0.45223646,11226.428,0.170418794566327,-0.348521362595227,-0.326892717982374,-0.2576652794472,-0.129503271448727,-0.223764086541347
25025000302,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.183352317252702,-0.1677746382511696,-0.1989299962542345,-0.0682828711064408,-0.027224816028894,-0.1093409261839876,0.0995568685376661,0.0147710487444608,0.2310192023633678,0.1447562776957164,337,50,486,3385,2146,226,297,533,11.3066825775656,90691.0,0.63397341211226,0.22775704,13795.402,0.170418794566327,-0.466300158735303,-0.312909552849482,-0.33075097908255,-0.184272508320552,-0.159736150764586
25025000301,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.1723839022533357,-0.106915017181989,-0.2378527873246824,-0.1281918177912818,-0.1090471245971073,-0.1473365109854564,0.0554216867469879,0.0030981067125645,0.1944922547332186,0.1583476764199655,161,9,560,2905,1942,155,354,434,8.45272206303725,101761.0,0.6685025817555938,0.22096898,12399.931,0.170418794566327,-0.435303925925158,-0.294023602495158,-0.300466666488411,-0.177190739129262,-0.148635966388406
25025140400,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.6954008130838765,-1.3844927319105216,-0.0063088942572313,-0.4778921184366091,-0.9345687920744208,-0.0212154447987978,0.4326857142857143,0.3057142857142857,0.0387428571428571,0.2382857142857143,3786,2675,661,8750,766,6163,1481,31,13.0057142857143,70739.0,0.0875428571428571,0.72515355,10549.49,0.170418794566327,0.626512620526221,0.415824225657744,0.538116071715088,0.490370141336145,-0.0252447086834997
25025140300,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.509632263463958,-1.6491275544732935,0.6298630275453778,-0.7686393534393109,-1.3533819847148638,-0.1838967221637578,0.3005026490965901,0.1965765520988996,0.0858578997418828,0.4119005569895395,2212,1447,556,7361,1505,3573,2030,33,20.0,61211.0,0.2044559163157179,0.59743945,10682.254,0.170418794566327,0.486852214877227,0.28573888419355,0.381599300594657,0.349703826675203,-0.0113252841589553
25025140201,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.9566873288937388,-1.739695719531308,-0.1736789382561695,-0.719332771612084,-1.5350681847349037,0.0964026415107357,0.1585002130379207,0.1665956540264167,0.1397528760119301,0.3293566254793353,372,391,346,2347,884,735,539,136,6.26331487004687,77000.0,0.3766510438858116,0.5131572,4037.749,0.170418794566327,0.40297448661299,0.214961447280245,0.302388763475268,0.271698370768743,-0.0121704048234152
25025140202,Boston,25,14460,"Boston-Cambridge-Quincy, MA-NH Metropolitan Statistical Area",2015,-0.9355879908795366,-1.6313465113336552,-0.2398294704254179,-0.6714140916334275,-1.6819026742517793,0.3390744909849243,0.2419923371647509,0.0967049808429118,0.165823754789272,0.2918007662835249,1579,631,1242,6525,2121,2017,1841,274,10.07504390867,74048.0,0.3250574712643678,0.59409542,9426.0953,0.170418794566327,0.395001053532585,0.20837988247093,0.303574147828148,0.256702210552881,7.30830513661e-05
